user_id,locale,birthyear,gender,joinedAt,location,timezone
3113236590,en_US,1978,female,2012-08-03T23:38:59.836Z,,-240
2126991678,en_US,1994,female,2012-11-01T03:10:59.300Z,Phnom Penh,-480
2023976924,id_ID,1995,male,2012-10-08T13:38:18.856Z,Medan  Indonesia,420
925049160,es_LA,1994,female,2012-11-01T10:11:53.893Z,Santo Domingo  Dominican Republic,-180
2176807430,id_ID,1986,male,2012-10-31T16:28:10.470Z,Jogjakarta  Indonesia,420
2443815975,id_ID,1996,male,2012-10-26T11:09:50.685Z,Medan  Indonesia,420
498694534,ka_GE,1994,female,2012-11-01T04:51:18.316Z,Tbilisi  Georgia,240
2357261657,es_LA,1984,female,2012-06-13T18:33:27.275Z,,-240
1854880501,id_ID,1990,male,2012-10-31T19:17:53.945Z,Yogyakarta  10,-300
4288431617,es_LA,1983,male,2012-11-21T23:37:42.536Z,  ,60
1691862880,en_US,1992,female,2012-10-26T22:44:22.688Z,Jogjakarta  Indonesia,420
1546159864,en_US,1994,male,2012-11-15T16:21:16.927Z,  ,480
1665623121,en_US,1992,male,2012-10-14T06:04:20.563Z,Toronto  Ontario,-300
335007065,id_ID,1985,female,2012-10-02T15:30:14.437Z,Medan  Indonesia,-360
338395830,en_US,1983,male,2012-11-22T03:45:55.844Z,Sierra Madre  California,-480
4090688153,pt_BR,1978,male,2012-06-08T18:23:02.535Z,,-180
3575583256,en_US,1978,male,2012-11-22T15:01:12.682Z,Riyadh  10,180
315518272,id_ID,1997,male,2012-10-03T08:20:36.335Z,Medan  Indonesia,420
2241970498,en_US,1990,male,2012-11-10T15:10:16.478Z,  ,300
966841752,en_US,None,male,2012-05-05T10:59:02.835Z,,-240
2064017865,en_US,1990,male,2012-06-22T03:33:01.067Z,,-240
3578145301,en_US,1994,male,2012-10-26T19:59:20.474Z,  ,240
2678093681,en_US,1988,male,2012-11-07T01:06:54.081Z,Phnom Penh,420
3529651640,en_US,1990,female,2012-09-04T20:20:32.137Z,,-300
3944846689,id_ID,1991,male,2012-10-31T00:16:27.406Z,Jogjakarta  Indonesia,420
1312499402,en_US,1984,male,2012-11-11T18:56:40.783Z,Los Angeles  California,330
4212039418,en_GB,1987,female,2012-11-19T16:57:15.700Z,San Francisco  California,-480
909981453,id_ID,1990,male,2012-10-26T01:49:51.600Z,Medan  Indonesia,420
414455372,es_LA,1993,male,2012-11-04T21:05:58.261Z,Santo Domingo  Dominican Republic,-240
1240165089,id_ID,1993,female,2012-11-10T11:37:08.218Z,Cilegon,480
4269166225,en_US,1976,male,2012-11-01T03:56:57.020Z,Phnom Penh  11,420
583282370,en_US,1992,male,2012-10-15T08:36:22.333Z,undefined  undefined,480
4113752040,id_ID,1993,female,2012-10-22T08:10:14.899Z,Medan  Indonesia,420
2700330302,en_GB,1982,,2012-11-13T02:54:39.759Z,Toronto  Ontario,-300
1850025952,es_LA,1995,female,2012-10-30T19:26:28.345Z,Santo Domingo  Dominican Republic,-240
218408550,en_US,1986,male,2012-11-18T17:39:30.282Z,Pico Rivera  California,-480
1484970132,id_ID,1994,female,2012-10-30T09:20:02.510Z,Surabaya  08,420
1253898023,en_GB,1979,female,2012-06-16T09:35:49.185Z,Worcester  Q4,210
3213836000,id_ID,1995,male,2012-10-04T06:01:43.429Z,DKI Jakarta,420
4132450294,en_US,1994,female,2012-10-31T05:40:01.814Z,Port Louis  Mauritius,240
4287264700,id_ID,1994,female,2012-10-28T09:08:59.107Z,Surakarta,420
2443706603,id_ID,1994,female,2012-09-28T07:40:00.133Z,Bekasi,420
119868290,id_ID,1993,male,2012-11-01T04:46:34.405Z,Djokja  Yogyakarta  Indonesia,420
809707429,id_ID,1994,male,2012-09-24T02:09:28.679Z,Medan  Indonesia,420
542013318,id_ID,1992,male,2012-09-22T07:24:26.898Z,Medan  Indonesia,420
372376432,fr_FR,1998,female,2012-11-03T14:18:26.714Z,Curepipe  Mauritius,240
3332583195,id_ID,1998,male,2012-09-29T03:14:07.318Z,Medan  Indonesia,420
688089255,en_US,1989,male,2012-11-01T04:30:35.903Z,Phnom Penh,420
632436608,sv_SE,1985,female,2012-11-18T09:07:27.685Z,Tanumshede  28,-720
1825251812,zh_CN,1989,male,2012-10-23T00:18:52.080Z,Los Angeles  California,480
2251278782,id_ID,1988,male,2012-10-30T10:24:28.164Z,Bandar Lampung,420
4110024938,es_LA,1985,male,2012-12-03T06:19:16.413Z,Long Beach  California,-480
1148423290,en_US,1987,female,2012-11-03T16:22:34.238Z,Phnom Penh  11,420
109747439,id_ID,1990,female,2012-10-29T14:49:10.485Z,Banda Aceh  Indonesia,420
3099056753,en_US,1987,female,2012-10-30T08:54:32.744Z,Surabaya  Indonesia,420
765527873,en_US,1991,male,2012-10-29T11:46:56.281Z,Karachi  05,-420
3933447232,es_LA,None,female,2012-05-17T21:50:03.243Z,,-240
2296008996,en_US,1984,male,2012-10-30T04:35:42.596Z,Phnom Penh,420
1916421665,id_ID,1994,male,2012-11-03T17:21:09.187Z,Yogyakarta,450
862554804,en_US,1993,male,2012-08-25T05:56:05.836Z,,-420
1811482242,fa_IR,1990,male,2012-10-02T16:47:59.206Z,  ,210
1832146052,id_ID,1989,male,2012-10-04T20:46:59.823Z,Medan  Indonesia,420
832282050,en_GB,1990,female,2012-11-13T01:19:49.961Z,Jakarta  Indonesia,420
2816524664,en_US,None,female,2012-11-16T16:21:59.282Z,Lowell  MA,-300
395619019,en_US,1980,male,2012-11-01T06:46:09.127Z,Tbilisi  Georgia,240
1637425180,es_ES,1996,female,2012-10-30T02:02:22.915Z,Santo Domingo  Dominican Republic,-240
1210853041,id_ID,1997,female,2012-10-26T08:09:03.269Z,Jombang  Jawa Timur  Indonesia,420
3377639891,en_US,1994,male,2012-12-08T03:44:53.509Z,Los Angeles  California,-480
581655769,id_ID,1991,male,2012-10-30T23:31:23.671Z,Bandar Lampung,420
2450743131,ar_AR,1980,male,2012-10-20T18:21:50.247Z,Los Angeles  California,120
3519290264,fr_FR,1987,male,2012-08-26T17:51:38.197Z,,120
1988402658,id_ID,1996,female,2012-10-08T05:08:21.417Z,Medan  Indonesia,-480
81180838,id_ID,1990,male,2012-09-28T00:40:35.560Z,Medan  Indonesia,420
4163071783,en_US,1987,female,2012-07-12T04:15:10.823Z,,-240
4030525076,en_US,1989,male,2012-11-06T15:55:02.182Z,Phnom Penh,420
3038368467,fa_IR,1979,male,2012-11-04T11:37:25.910Z,Henderson  NV,210
1466586116,es_ES,1981,female,2012-11-06T16:17:05.649Z,  ,-240
1133178774,es_ES,1973,male,2012-09-08T18:56:42.451Z,,-180
3203061889,en_US,1989,female,2012-10-31T02:36:30.071Z,San Francisco  California,-480
2503423372,en_GB,1993,male,2012-11-08T05:05:12.160Z,Phnom Penh  11,420
2479019123,id_ID,1988,male,2012-10-11T08:18:29.324Z,Medan  Indonesia,-330
4084580140,en_US,1966,male,2012-10-10T06:24:43.907Z,San Francisco  California,-480
1848940398,en_US,1995,female,2012-10-03T05:10:59.355Z,Phoenix  Arizona,-420
3118646736,en_US,1991,male,2012-09-15T07:13:31.373Z,Tucson  Arizona,-420
1915970413,ar_AR,1992,male,2012-11-25T13:20:22.070Z,  ,-540
617634579,id_ID,1994,female,2012-10-28T01:53:40.671Z,Yogyakarta,420
1319777936,en_US,1979,female,2012-06-12T18:17:13.771Z,Toronto  ON,-420
2811723155,id_ID,1993,female,2012-10-29T05:04:11.626Z,Semarang  Indonesia,420
3453849545,id_ID,1995,male,2012-11-26T10:43:47.275Z,Yogyakarta,420
1816548676,id_ID,1996,male,2012-10-27T09:14:16.079Z,Medan  Indonesia,420
220318473,en_GB,1987,male,2012-11-17T17:17:13.075Z,Walnut  California,-480
476325668,id_ID,1995,female,2012-10-24T05:41:21.985Z,Medan  Indonesia,420
2822191739,id_ID,1992,female,2012-10-26T07:49:28.406Z,Yogyakarta  10,420
2205527548,en_US,1986,male,2012-06-18T04:03:57.076Z,,330
4174657121,id_ID,1990,female,2012-10-29T12:22:32.928Z,Yogyakarta,420
1408726705,cs_CZ,1994,female,2012-11-29T04:14:27.797Z,,60
2502371716,en_US,1990,female,2012-10-02T19:08:29.412Z,Medan  Indonesia,420
1326432938,en_US,1989,female,2012-10-30T04:36:15.566Z,Manila  Philippines,480
911645778,en_US,1991,male,2012-11-12T14:34:29.529Z,Noida  India,330
721383920,en_US,1987,male,2012-11-10T16:26:28.472Z,Phnom Penh,420
1385462067,id_ID,1991,male,2012-10-26T06:47:00.299Z,Yogyakarta,-300
1532289821,en_US,1969,female,2012-10-30T21:06:40.730Z,West Hollywood  California,-480
3710050969,fr_FR,1990,male,2012-11-16T15:34:03.011Z,Long Beach  California,60
3853180464,en_US,1988,female,2012-11-10T06:21:29.564Z,Phnom Penh,420
1387635875,id_ID,1997,male,2012-10-01T13:22:39.839Z,Medan  Indonesia,420
1761372759,id_ID,1991,male,2012-10-31T06:56:44.154Z,Yogyakarta,-300
4095612887,id_ID,1991,female,2012-10-28T03:30:54.764Z,Medan  Indonesia,420
1257286906,id_ID,1998,female,2012-10-14T13:55:04.061Z,Medan  Indonesia,420
3200470402,ar_AR,None,male,2012-05-02T09:45:40.151Z,,180
3485215017,id_ID,1999,female,2012-09-30T06:19:36.033Z,Tebing Tinggi,420
2925523653,id_ID,1993,male,2012-10-03T14:39:42.727Z,Medan  Indonesia,-480
1063802755,en_GB,1993,female,2012-10-28T13:41:21.663Z,Belle Vue Maurel  Riviere Du Rempart  Mauritius,240
375487495,en_US,1993,male,2012-10-30T11:19:34.791Z,Bel Air  Flacq  Mauritius,240
3535771077,en_US,1979,female,2012-06-13T14:45:28.728Z,,-240
1212950774,en_US,1959,female,2012-09-01T19:49:04.442Z,,-300
3880605507,en_US,None,male,2012-05-16T01:23:07.521Z,,-240
1988140504,en_US,1990,male,2012-10-26T02:27:31.376Z,La Mirada  California,-420
2429542493,id_ID,1993,male,2012-10-26T10:13:27.592Z,Yogyakarta,420
2034022299,en_US,1994,female,2012-11-01T04:38:48.104Z,Gombong  Jawa Tengah  Indonesia,420
3768576618,en_US,1991,male,2012-05-11T19:19:36.586Z,,-360
4291505510,en_US,1994,female,2012-11-01T09:14:49.464Z,Phnom Penh,480
2475249299,id_ID,1990,male,2012-11-10T15:45:36.079Z,Los Angeles  California,540
908225003,id_ID,1993,female,2012-10-23T11:04:20.412Z,Medan  Indonesia,420
4104273893,ja_JP,1984,female,2012-10-28T04:44:42.694Z,Toronto  Ontario,-300
3166414361,en_US,1991,female,2012-10-04T07:12:32.521Z,Medan  Indonesia,420
939009953,en_US,1989,female,2012-11-14T08:05:27.683Z,Phnom Penh,420
2135193447,en_US,1994,male,2012-10-03T08:29:58.128Z,Los Angeles  California,420
3729684800,en_GB,1991,male,2012-11-18T15:58:01.760Z,Port Louis  18,240
506626469,id_ID,1994,female,2012-10-31T05:13:23.349Z,Djokja  Yogyakarta  Indonesia,420
1997078076,id_ID,1991,male,2012-10-31T15:31:30.545Z,Yogyakarta,420
476122955,en_US,1993,male,2012-11-15T09:02:33.078Z,Yogyakarta,420
1354482750,id_ID,1995,male,2012-10-08T13:15:49.055Z,Medan  Indonesia,420
4175167881,es_ES,1995,male,2012-10-29T03:27:30.814Z,Los Alcarrizos,-180
2794470551,id_ID,1985,female,2012-11-22T01:18:30.316Z,Surakarta  07,420
2688675188,ka_GE,1984,female,2012-11-30T17:37:15.439Z,Tbilisi  Georgia,180
1429212077,en_US,None,female,2012-05-03T01:44:54.910Z,,-240
1443510258,id_ID,1994,male,2012-11-08T07:13:21.791Z,Medan  Indonesia,420
3873973641,es_ES,1992,female,2012-11-03T22:42:39.153Z,Santo Domingo  Dominican Republic,-240
1910861454,id_ID,1984,male,2012-10-13T14:29:10.342Z,Sigli  Aceh  Indonesia,420
3027867238,en_US,1994,female,2012-11-01T01:41:14.958Z,Phnom Penh,-300
3435412352,en_US,1994,female,2012-10-18T18:31:09.088Z,Santa Fe Springs  California,-480
1453742944,ka_GE,1990,female,2012-10-31T20:57:30.099Z,Tbilisi  Georgia,180
2414184422,es_LA,1984,male,2012-10-29T23:03:50.530Z,Garden Grove  CA,-480
2586007873,id_ID,1993,male,2012-10-03T09:59:45.928Z,Medan  Indonesia,420
1019289664,en_US,1997,female,2012-10-31T09:09:03.885Z,Phnom Penh  11,420
4024328014,en_US,1995,female,2012-11-01T01:25:21.024Z,Phnom Penh,420
3525522833,en_US,1986,male,2012-06-10T19:37:14.615Z,,-240
3117878160,en_US,1994,male,2012-10-29T11:06:38.743Z,Phnom Penh,420
3544984554,en_US,1997,female,2012-10-30T04:27:35.807Z,Flacq  Flacq  Mauritius,240
1995879230,en_US,1989,female,2012-10-31T08:24:01.046Z,Phnom Pen  Phnum Penh  Cambodia,420
3606501324,id_ID,1986,male,2012-11-03T12:45:19.759Z,Djokja  Yogyakarta  Indonesia,60
827424933,id_ID,1994,male,2012-10-30T14:15:05.829Z,Medan  Indonesia,420
584765134,id_ID,1994,male,2012-10-01T11:35:34.000Z,Medan  Indonesia,420
4196566662,en_US,1993,male,2012-11-10T05:17:17.207Z,Sihanoukville,420
1761297372,ja_JP,1989,female,2012-10-28T05:29:52.777Z,Toronto  Ontario,-240
2315367660,en_US,1987,female,2012-08-31T02:04:58.224Z,,-240
811606811,es_ES,1994,male,2012-11-10T13:57:26.863Z,Santo Domingo  Dominican Republic,-180
1477282294,en_US,1994,male,2012-10-30T17:24:05.793Z,Bayat  Jawa Tengah  Indonesia,420
3045883379,en_US,1967,female,2012-10-17T21:11:51.879Z,San Jose  California,-480
2860720968,id_ID,1992,male,2012-10-03T04:46:33.283Z,Tebing Tinggi,420
28119279,id_ID,1997,male,2012-10-04T11:49:26.834Z,Medan  Indonesia,420
204687344,en_US,1991,male,2012-10-29T18:32:29.433Z,Waterloo  Ontario,-300
1972689588,id_ID,1994,female,2012-10-29T15:35:13.058Z,Cilegon,420
3172450732,id_ID,1994,female,2012-10-16T12:30:41.972Z,Medan  Indonesia,420
2458513348,en_US,1987,male,2012-10-28T17:43:53.727Z,Long Beach  California,-480
2112092729,en_GB,1990,male,2012-10-29T06:22:07.630Z,Jogjakarta  Indonesia,420
2228254987,hu_HU,1965,male,2012-10-28T08:30:07.723Z,Karcag,60
208412113,en_US,1973,female,2012-11-15T21:11:29.931Z,Manorville  New York,-300
4167407415,id_ID,1996,male,2012-09-09T12:32:43.442Z,,-420
942444859,en_US,1981,female,2012-11-20T02:35:03.637Z,Agoura Hills  CA,-480
578239831,en_US,1993,female,2012-11-01T06:05:39.631Z,  ,420
2236043339,en_US,1992,male,2012-10-31T15:15:58.486Z,Jogjakarta  Indonesia,420
4253595867,ar_AR,1992,male,2012-11-09T00:11:15.976Z,undefined  undefined,120
1886440223,id_ID,1988,male,2012-10-28T16:42:48.067Z,Medan  Indonesia,420
3356757309,id_ID,1993,male,2012-10-01T17:27:40.019Z,Medan  Indonesia,420
2632405554,id_ID,1991,male,2012-10-29T15:37:26.972Z,Medan  Indonesia,420
1042616226,en_US,None,male,2012-04-30T21:20:06.185Z,,-240
1424954307,en_US,1984,male,2012-10-19T20:29:59.114Z,Provo  Utah,-420
2159863409,en_GB,1997,male,2012-10-29T10:00:19.009Z,Plaines Des Papayes  Pamplemousses  Mauritius,240
2519662079,id_ID,1993,female,2012-10-30T23:22:40.339Z,Yogyakarta,420
1366292520,en_US,1993,male,2012-10-30T14:31:14.443Z,Serpong  Jawa Barat  Indonesia,420
1770693136,en_US,1993,male,2012-10-30T07:40:18.393Z,San Jose  CA,210
1145699629,en_US,1986,male,2012-11-09T19:16:45.345Z,Torrance  CA,210
2429954481,en_US,1992,male,2012-10-30T17:19:39.847Z,Phnom Penh,420
3920381937,en_GB,1976,female,2012-09-28T12:22:44.936Z,Fredericton  New Brunswick,-240
2389792427,id_ID,1997,male,2012-10-09T12:18:34.310Z,Medan  Indonesia,420
3631034021,en_US,1992,female,2012-09-14T15:38:42.539Z,Scottsdale  Arizona,-480
4139067981,zh_CN,1981,male,2012-11-03T00:33:08.031Z,Yantai  25,480
2699776231,ka_GE,1991,male,2012-11-01T09:58:14.192Z,Tbilisi  Georgia,240
2221952579,en_US,1989,male,2012-08-18T05:21:34.642Z,,-240
2777474496,id_ID,1991,female,2012-10-25T02:52:34.844Z,Tulungagung,-480
2488623054,en_US,1980,female,2012-11-05T04:49:04.872Z,  ,210
1228746915,id_ID,1998,female,2012-10-15T01:53:58.957Z,Jakarta  Indonesia,420
1873439582,id_ID,1993,male,2012-10-31T17:15:24.202Z,Yogyakarta,420
480152369,id_ID,1988,male,2012-10-29T13:58:39.261Z,Bekasi,420
488389895,en_GB,1989,female,2012-10-27T05:16:21.215Z,Yogyakarta,420
3381714138,ar_AR,1992,male,2012-11-21T15:19:00.941Z,Damascus  13,120
2043191782,es_LA,1994,male,2012-10-30T02:48:00.525Z,Santo Domingo  Dominican Republic,-240
2924485205,ar_AR,1977,male,2012-10-24T21:33:47.958Z,Riyadh  10,180
3439154447,id_ID,1993,male,2012-09-25T04:10:01.215Z,Medan  Indonesia,420
2993402723,id_ID,1995,female,2012-11-04T08:25:49.992Z,Jombang  Jawa Timur  Indonesia,420
3837522687,en_US,1985,female,2012-10-02T08:50:11.603Z,Medan  Indonesia,420
753345716,id_ID,1989,male,2012-10-06T20:27:53.757Z,Medan  Indonesia,420
4136829595,ar_AR,1988,male,2012-11-26T02:49:43.900Z,Riyadh  10,180
2758943018,ja_JP,1992,male,2012-09-28T09:19:03.930Z,Whittier  California,540
124757965,en_US,1991,female,2012-11-04T09:17:49.173Z,Phnom Penh,420
959762965,id_ID,1990,female,2012-10-04T06:43:19.600Z,Bekasi,420
48540031,en_US,1992,male,2012-10-30T12:08:19.887Z,Phnom Penh,420
1798904329,zh_CN,1990,female,2012-10-19T18:16:28.451Z,Los Angeles  California,-480
555363069,id_ID,1995,male,2012-09-23T08:29:17.137Z,Medan  Indonesia,420
3833637800,id_ID,1981,male,2012-10-28T03:37:03.576Z,Medan  Indonesia,420
811791433,en_US,1990,male,2012-07-21T01:14:06.704Z,,-300
918262365,en_US,None,female,2012-05-23T19:02:05.444Z,,-240
1269611151,en_US,None,male,2012-05-10T00:44:39.036Z,,-180
3411681509,id_ID,1991,female,2012-10-29T09:57:59.486Z,Jogjakarta  Indonesia,420
3382585163,es_ES,1994,male,2012-10-31T03:28:35.043Z,Santo Domingo  Dominican Republic,480
2955961812,en_US,1984,male,2012-08-01T12:08:12.945Z,,-420
2382103881,es_LA,1996,female,2012-10-03T03:29:49.125Z,Los Angeles  CA,-480
2817092552,en_US,1989,male,2012-11-03T21:02:55.607Z,  ,
4293103086,id_ID,1993,female,2012-10-28T06:45:17.436Z,Yogyakarta  10,420
2039154839,id_ID,1993,male,2012-10-29T11:44:38.211Z,Jakarta  Indonesia,420
3415103237,id_ID,1992,female,2012-11-06T10:57:05.910Z,Jakarta  04,420
3700555453,id_ID,1994,male,2012-10-14T03:24:26.036Z,San Francisco  CA,420
1056940027,id_ID,1992,female,2012-10-31T16:51:15.906Z,Yogyakarta,420
2529690580,en_US,1989,male,2012-10-01T23:43:28.598Z,Alhambra  CA,-240
4088720912,en_US,1974,female,2012-09-20T14:52:09.114Z,Phoenix  Arizona,-420
857656114,en_US,1991,female,2012-10-30T09:15:58.690Z,Phnom Penh,420
3894242697,en_GB,1993,female,2012-10-30T15:33:30.677Z,Tbilisi  Georgia,-480
2277552012,en_US,None,female,2012-04-29T00:21:19.408Z,,-240
4067557358,id_ID,1994,male,2012-09-24T15:33:13.543Z,Medan  Indonesia,420
1356812154,en_US,1985,female,2012-05-31T17:39:04.566Z,,330
1126133045,pt_PT,1992,male,2012-06-17T09:10:47.096Z,,60
1061369595,es_ES,1986,male,2012-11-05T17:57:03.428Z,Santo Domingo  Dominican Republic,-240
2644266735,en_US,1986,male,2012-10-22T04:52:59.893Z,San Gabriel  California,-480
3493177726,en_US,1985,male,2012-11-19T06:47:44.576Z,Phnom Penh,420
2094022420,hu_HU,1972,male,2012-10-29T17:21:46.152Z,,60
4223811312,en_GB,1993,male,2012-10-29T18:44:07.875Z,Tyack  Savanne  Mauritius,240
458569831,vi_VN,1993,male,2012-10-04T07:16:24.184Z,Hanoi  44,420
3280554111,en_US,1984,male,2012-06-06T04:08:09.443Z,,-240
2483572239,en_US,1991,female,2012-11-03T07:29:49.066Z,Tehran  Iran,210
1283812114,en_US,1990,female,2012-09-01T01:14:05.601Z,,-240
3208057395,en_US,1993,male,2012-11-20T16:48:09.915Z,Siem Reap  Siemreab-Otdar Meanchey  Cambodia,420
2540416683,id_ID,1988,male,2012-11-04T11:00:13.171Z,Yogyakarta,450
4146824251,hu_HU,1998,female,2012-10-23T21:39:23.844Z,  ,60
760934401,es_ES,1996,male,2012-10-31T22:14:40.906Z,Santo Domingo  Dominican Republic,480
2993572485,fa_IR,1985,male,2012-10-31T09:48:14.615Z,  ,210
2250673467,ca_ES,1982,female,2012-10-30T22:56:21.231Z,San Francisco  California,-480
2410201446,en_US,1995,female,2012-09-28T00:30:55.425Z,Pomona  California,-480
3756955666,es_LA,1998,male,2012-10-31T00:09:40.670Z,Santo Domingo  Dominican Republic,-270
3110902333,en_US,1979,female,2012-10-30T17:53:30.399Z,San Francisco  California,-480
3874853779,fa_IR,1985,male,2012-11-20T15:57:04.906Z,Tehran  Iran,210
2226913149,id_ID,1995,female,2012-10-30T10:38:57.154Z,Pekanbaru,420
2115907617,ka_GE,1972,male,2012-11-10T20:40:16.127Z,Tbilisi  Georgia,240
2053294449,en_US,1983,male,2012-11-26T20:57:54.727Z,Alameda  CA,-480
686232299,en_US,1976,male,2012-10-20T20:32:46.702Z,Beverly Hills  California,-480
4228035836,hu_HU,1990,male,2012-11-03T16:30:51.086Z,,60
3649653777,hu_HU,1986,male,2012-06-22T03:00:07.026Z,,-240
2368733350,id_ID,1993,female,2012-11-08T14:52:56.862Z,Cilegon,420
1076886400,en_US,1982,male,2012-11-01T09:27:57.236Z,Phnom Penh,420
21916926,id_ID,1991,male,2012-10-25T11:18:47.518Z,Bekasi,420
1686897781,en_US,1980,male,2012-11-02T07:54:31.768Z,Esfahan  Iran,
489170488,en_US,1992,male,2012-09-06T00:45:17.562Z,,-300
2569014964,id_ID,1997,female,2012-11-01T09:46:39.837Z,Klaten  Jawa Tengah  Indonesia,420
488676668,en_US,1991,female,2012-09-30T09:53:06.766Z,Medan  Indonesia,420
1556309605,id_ID,1992,female,2012-11-08T11:40:14.964Z,Jakarta  Indonesia,420
3716885851,id_ID,1994,female,2012-10-26T02:54:09.614Z,Medan  Indonesia,420
103218829,fa_IR,1986,male,2012-11-01T05:25:07.023Z,San Jose  CA,210
3862652530,en_US,1995,male,2012-10-31T11:00:33.002Z,Phnom Penh,420
1286378683,id_ID,1997,female,2012-10-29T10:19:28.247Z,Cilegon,420
3112805071,fa_IR,1996,male,2012-11-14T15:28:04.164Z,Shiraz  Iran,210
4089288222,en_GB,1990,male,2012-10-24T15:36:06.581Z,Chandigarh  India,330
1550700178,en_US,1980,male,2012-11-26T02:15:50.690Z,Huntington Beach  CA,-480
2460911415,id_ID,1994,female,2012-10-30T18:16:29.107Z,Yogyakarta,-480
4111348225,es_LA,1998,male,2012-10-28T05:06:33.809Z,San Felipe de Puerto Plata,480
551913261,id_ID,1986,male,2012-10-28T07:43:45.885Z,Jakarta  04,420
4290602890,en_US,1984,male,2012-10-31T23:45:16.528Z,Phnom Penh,420
4073100449,en_GB,1990,male,2012-10-30T13:38:06.779Z,Triolet  Mauritius,300
3901546349,fa_IR,1992,male,2012-11-28T15:21:54.052Z,Las Vegas  NV,210
1377444665,es_ES,None,female,2012-11-02T13:00:27.226Z,Los Angeles  California,-420
3763077495,en_GB,1963,male,2012-10-27T11:03:04.185Z,Moka  15,240
2877360752,en_US,1987,male,2012-11-19T02:02:11.226Z,Los Angeles  California,-480
2254352523,en_US,1970,female,2012-08-09T13:03:23.710Z,,-240
3436782366,en_US,1980,male,2012-06-01T23:07:55.198Z,,-240
3150486255,en_US,None,male,2012-05-15T13:22:43.573Z,,-240
2813530991,en_US,1990,male,2012-10-22T01:16:52.622Z,Los Angeles  California,-480
3376975483,en_US,1991,male,2012-11-22T10:12:51.240Z,Rawalpindi  Pakistan,300
1220049739,id_ID,1997,female,2012-10-24T20:25:32.362Z,Yogyakarta,420
3031209971,id_ID,1994,male,2012-11-24T11:01:12.188Z,Klaten  Jawa Tengah  Indonesia,420
3178472197,id_ID,1960,male,2012-11-10T07:15:25.210Z,Yogyakarta,420
4237769692,en_US,1984,male,2012-11-23T16:34:00.070Z,  ,-480
269394305,id_ID,1993,female,2012-10-25T22:20:04.660Z,Jogjakarta  Indonesia,420
1969145067,en_US,1998,female,2012-10-02T07:58:18.436Z,Medan  Indonesia,420
2088803068,en_US,1994,male,2012-10-19T01:53:07.252Z,Los Angeles  California,780
1697281818,id_ID,1993,male,2012-11-07T15:06:16.601Z,Jakarta  Indonesia,420
2167135900,id_ID,1996,female,2012-11-04T07:08:08.068Z,Berbah  Yogyakarta  Indonesia,420
1470800857,en_US,1993,female,2012-11-01T08:27:05.336Z,,420
1284490949,es_LA,1995,male,2012-11-12T16:14:39.828Z,Villa Mella  Dominican Republic,-360
2643707524,en_US,1986,male,2012-11-29T23:08:04.803Z,Aliso Viejo  CA,-480
2746357184,en_US,None,female,2012-05-05T21:52:13.902Z,,-240
3736245201,en_US,1989,male,2012-07-27T01:16:35.020Z,,-240
2973840806,en_US,1957,female,2012-11-15T19:39:28.737Z,Maliwalo  Tarlac  Philippines,480
3731100376,id_ID,1995,male,2012-10-04T15:39:37.582Z,Bandung  Indonesia,420
3437676847,id_ID,1993,male,2012-09-29T16:42:14.388Z,Medan  Indonesia,420
2849232125,en_US,1987,male,2012-08-21T03:27:36.708Z,,-240
3437702031,en_GB,1994,female,2012-10-27T01:50:44.218Z,Medan  Indonesia,420
1149677956,id_ID,1999,female,2012-10-13T09:09:06.455Z,Medan  Indonesia,420
1877940621,en_US,1988,female,2012-11-16T11:29:23.654Z,Phnom Penh  11,420
1290523577,en_US,1981,female,2012-10-02T17:48:31.219Z,Toronto  Ontario,-300
4164883342,id_ID,1991,female,2012-11-01T07:58:11.133Z,Yogyakarta,420
1410512470,id_ID,1992,male,2012-11-21T14:30:26.961Z,Medan  26,420
3754011570,en_US,1985,female,2012-08-04T11:05:39.118Z,,-240
3006175584,en_US,1984,male,2012-10-28T21:38:29.595Z,Los Angeles  California,-480
241569276,pt_BR,1993,male,2012-10-23T14:30:32.473Z,Porto Alegre,-120
3283888669,en_US,1995,male,2012-10-02T09:36:05.583Z,Medan  Indonesia,420
1758347081,id_ID,1989,male,2012-10-02T18:53:49.721Z,Medan  Indonesia,420
4273402306,en_US,1985,male,2012-11-27T00:22:13.869Z,Los Angeles  California,-480
1219372694,en_US,1990,female,2012-09-22T01:56:32.274Z,Phoenix  Arizona,-420
2045286473,es_LA,1980,male,2012-11-04T03:01:40.524Z,Atwater  CA,-480
259463898,es_LA,1992,male,2012-10-31T21:55:34.692Z,Santo Domingo  Dominican Republic,-480
1260240845,en_US,1969,female,2012-05-23T20:22:39.092Z,San Francisco  California,-480
2294162599,en_US,1992,male,2012-11-26T13:19:16.861Z,Gujrat  04,300
4267911641,en_US,1984,male,2012-11-01T16:01:39.699Z,  ,150
2839671383,id_ID,1995,male,2012-09-28T22:20:07.683Z,Medan  Indonesia,420
4102724350,es_LA,1991,female,2012-10-30T21:41:42.456Z,Santo Domingo  Dominican Republic,-240
1376792358,id_ID,1992,female,2012-10-31T08:21:47.104Z,Malang,420
1547777796,en_GB,1997,male,2012-10-30T11:32:09.085Z,Phnom Penh,540
1758450687,en_US,1993,female,2012-04-13T21:50:04.741Z,,-360
